title,rating,director,writer,stars,storyline,genres,release_date,countries_of_origin,language,filming_locations,production_companies,budget,gross_worldwide,runtime
scientist238,7.1,"['Andrew Casey', 'Brandon Reed', 'Paul Rubio']","['Susan Reynolds', 'James Garcia']",['Andrew Ball'],Ahead morning media firm executive.,"['Adventure', 'Drama', 'Romance', 'Action', 'Documentary']",1989-09-23,"['Albania', 'Saint Kitts and Nevis', 'Djibouti', 'British Virgin Islands']","['Latin', 'North Ndebele']","['Franklinchester', 'Port Paul', 'Port Nancyshire']","Allen, Hunt and Osborne",555502,922147,135
degree564,8.9,['James Garcia'],"['Andrew Ball', 'John Evans']",['Jacqueline Bauer'],Soldier political authority live tough fact business.,"['Horror', 'Crime', 'Superhero', 'Action']",2005-11-13,"['Isle of Man', 'Congo']","['Uzbek', 'Akan', 'Chamorro']","['Port Cameron', 'Port Josephhaven', 'Rachaelstad', 'Lake Brandonland']",Ibarra-Leonard,901505,200570,105
practice187,6.5,"['Charles Carpenter', 'James Garcia', 'Paul Rubio', 'Paul Rubio']","['Susan Reynolds', 'Susan Reynolds', 'Jacqueline Bauer']","['James Garcia', 'Andrew Casey']",Energy plant lawyer inside.,"['Horror', 'Adventure', 'Animation']",1984-03-03,"['Pitcairn Islands', 'Norfolk Island', 'Saint Martin', 'Jersey']","['Lithuanian', 'Samoan', 'Zulu', 'Yoruba', 'Hausa']","['Lake Justinhaven', 'Heidifurt', 'Taylormouth', 'Zacharymouth', 'East Carlabury']",Thomas PLC,743419,375306,126
tax654,5.0,"['Andrew Ball', 'Brandon Reed']",['John Evans'],"['Kevin Freeman', 'Jacqueline Bauer', 'Andrew Casey']",Business new who kid responsibility.,['Western'],2015-08-16,"['Oman', 'Turkey', 'Christmas Island']","['Fulah', 'Armenian']","['Port Shellybury', 'Port Lisaberg']","Lewis, Turner and Mitchell",367340,747295,128
skill997,7.2,"['Andrew Ball', 'Kevin Freeman']","['Kevin Freeman', 'John Evans']","['Andrew Ball', 'Charles Carpenter', 'Andrew Ball']",Together one their.,"['Romance', 'Animation', 'Mystery', 'Drama', 'Sport']",1978-06-08,"['Congo', 'Poland', 'Myanmar']","['Avestan', 'Korean', 'Mongolian', 'Fijian', 'Catalan']","['South Lori', 'Port Loriview', 'Sawyerhaven', 'Lake Davidmouth', 'West Richardfurt']",Young-Miller,322451,594522,131
career9,0.7,"['Kevin Freeman', 'Jacqueline Bauer']","['John Evans', 'Kevin Freeman', 'Susan Reynolds', 'Susan Reynolds']","['James Garcia', 'Andrew Ball', 'Brandon Reed']",Well near party reality.,['Crime'],1986-11-18,"['Cayman Islands', 'Togo', 'Turks and Caicos Islands', 'Canada']","['Quechua', 'Slovak', 'Kikuyu', 'Hiri Motu']","['West Cindymouth', 'Baileyberg', 'North Jenniferton', 'Russostad', 'South Johnview']",Rivera-George,861627,865880,161
hard498,3.5,"['Kevin Freeman', 'Susan Reynolds', 'Charles Carpenter', 'Jacqueline Bauer', 'James Garcia']","['Jacqueline Bauer', 'Charles Carpenter']","['Andrew Casey', 'Andrew Ball', 'Susan Reynolds']",Direction during state station face bad throw.,['Action'],2001-03-02,"['Slovakia (Slovak Republic)', 'Venezuela', 'Cook Islands', 'El Salvador', 'Gibraltar']","['Chichewa', 'North Ndebele', 'Hebrew', 'Assamese']","['Port Adamville', 'North Savannah', 'New John', 'Port Christopherberg', 'East Nicholasburgh']",Guerra-Shaffer,218781,671518,161
nothing311,9.4,"['Kevin Freeman', 'Brandon Reed', 'Charles Carpenter']","['Andrew Casey', 'Kevin Freeman']",['Paul Rubio'],Chair ask sort notice late report exactly.,"['Mystery', 'Biographical', 'Drama']",2010-09-20,"['Cook Islands', 'Norway']","['Chuvash', 'Panjabi', 'Dzongkha', 'Romansh']","['New Gregoryton', 'North Alyssatown', 'Bridgetville', 'New Jacqueline']",Moore-Gutierrez,520277,352781,174
somebody163,8.1,"['Paul Rubio', 'James Garcia', 'Paul Rubio', 'Charles Carpenter']","['Andrew Casey', 'Paul Rubio']","['James Garcia', 'Andrew Casey', 'John Evans', 'Susan Reynolds', 'Andrew Ball']",Something west house begin.,"['Fantasy', 'Family', 'Romance']",1990-03-19,"['New Caledonia', 'South Georgia and the South Sandwich Islands']","['Tibetan', 'Tsonga']","['East Ericmouth', 'Ianstad', 'East Katieview', 'Dennisview']","Mckinney, Gardner and Graham",244229,846353,81
again192,9.8,"['Andrew Casey', 'Paul Rubio', 'Andrew Ball', 'Andrew Ball']","['Andrew Ball', 'James Garcia', 'Brandon Reed']","['John Evans', 'Brandon Reed']",Can create big.,"['Sport', 'Musical']",2012-10-11,"['United States Minor Outlying Islands', 'Suriname', 'Cambodia', 'Zambia']","['Interlingua', 'Estonian', 'Xhosa']","['Walkerview', 'Lake Ashley', 'Riosberg']",Berry-Scott,199832,628358,78
continue793,1.7,"['Kevin Freeman', 'Kevin Freeman', 'Susan Reynolds', 'John Evans']","['Brandon Reed', 'Kevin Freeman', 'John Evans', 'Andrew Casey', 'James Garcia']",['Susan Reynolds'],Food international can better accept.,"['Animation', 'Superhero', 'Sport', 'Documentary', 'Science Fiction (Sci-Fi)']",1986-03-08,"['Malawi', 'Sao Tome and Principe', 'Micronesia', 'Saint Vincent and the Grenadines']","['Sardinian', 'Aragonese', 'Italian', 'Japanese', 'Latin']",['Jeremyview'],"Gardner, Mitchell and Hernandez",745479,183956,154
in917,1.2,"['John Evans', 'Susan Reynolds']",['Charles Carpenter'],"['John Evans', 'Paul Rubio', 'Paul Rubio']",Grow hospital radio view skill chair.,"['Mystery', 'Drama']",1993-06-17,"['Iceland', 'Cook Islands', 'Austria']","['Nauru', 'Chamorro', 'Albanian']","['Richardsmouth', 'Leachberg', 'Port Dennisside', 'Port Donna']",Love and Sons,449348,380514,92
product400,8.6,"['Charles Carpenter', 'John Evans']","['John Evans', 'Susan Reynolds']","['Susan Reynolds', 'Jacqueline Bauer', 'Kevin Freeman', 'Susan Reynolds']",Gun talk late support Democrat.,"['Adventure', 'War']",1978-07-07,['Bahamas'],"['Norwegian', 'Akan', 'Inupiaq']","['Isaacstad', 'Lake Richard', 'Vasquezmouth', 'Joannaland', 'Ashleyhaven']",Chavez-Keith,597723,237724,115
friend667,4.3,"['Andrew Casey', 'John Evans', 'Andrew Casey', 'Kevin Freeman', 'James Garcia']","['James Garcia', 'Kevin Freeman', 'Paul Rubio']",['Charles Carpenter'],Newspaper face tonight foot college.,"['War', 'Action', 'Thriller']",2017-11-21,"[""Cote d'Ivoire"", 'Central African Republic', 'Saint Kitts and Nevis']","['Lingala', 'Persian', 'Rundi', 'Malayalam']","['New Tamarafurt', 'Leetown']","Valdez, White and Sharp",525104,636119,157
daughter535,7.3,['Jacqueline Bauer'],"['Andrew Casey', 'Kevin Freeman', 'Charles Carpenter', 'Kevin Freeman']","['Susan Reynolds', 'Brandon Reed', 'Brandon Reed', 'John Evans']",Notice her provide many.,['Western'],1998-04-15,"['Thailand', 'Italy', 'Canada', 'Bolivia', 'France']",['Gujarati'],['East Jenniferview'],"Burnett, Boyd and Flores",546897,668499,142
move449,8.9,"['Susan Reynolds', 'James Garcia', 'Charles Carpenter', 'Susan Reynolds', 'James Garcia']",['James Garcia'],"['Charles Carpenter', 'Andrew Ball', 'Susan Reynolds', 'Andrew Ball']",House whether why size when.,"['Thriller', 'Drama']",1976-05-15,['Djibouti'],"['Hiri Motu', 'Gujarati', 'Kazakh']","['North Crystalfort', 'Jacobhaven', 'North Jessicabury', 'North Donnaland']",Campbell and Sons,827658,788650,176
whatever626,0.4,"['Charles Carpenter', 'Jacqueline Bauer', 'Paul Rubio', 'Jacqueline Bauer', 'John Evans']","['Brandon Reed', 'James Garcia', 'John Evans']","['Andrew Ball', 'James Garcia']",Live into particularly instead everything notice.,"['Historical', 'Animation']",1979-02-08,['Nauru'],"['Esperanto', 'Kuanyama', 'Galician', 'Guarani']","['Kyleshire', 'West Anthonystad', 'Courtneyfurt', 'New Jonathon', 'Diazport']",Oneill Group,174732,203749,154
second548,5.3,['Kevin Freeman'],"['Charles Carpenter', 'Charles Carpenter', 'Brandon Reed', 'James Garcia', 'John Evans']","['Andrew Casey', 'Kevin Freeman', 'Andrew Casey', 'Andrew Ball', 'Brandon Reed']",Suddenly drug thought story.,"['Romance', 'Romance', 'Adventure']",1987-02-20,"['Poland', 'Ireland', 'Spain', 'Nigeria']","['Romansh', 'Malagasy']","['Anthonyburgh', 'North Emma', 'Snowborough', 'South Marissaside', 'Haasborough']",Harris-Matthews,521366,486627,62
music723,9.2,['Brandon Reed'],['Andrew Casey'],"['John Evans', 'Brandon Reed', 'Jacqueline Bauer']",Owner main father recent bit boy.,['Western'],2011-08-30,['Cook Islands'],"['Shona', 'Welsh', 'English', 'Vietnamese', 'Corsican']","['South John', 'Port Christopherport']",Tucker LLC,616319,260961,180
fear845,0.2,"['Andrew Ball', 'Susan Reynolds', 'Andrew Casey']","['John Evans', 'Andrew Ball', 'Charles Carpenter']","['Jacqueline Bauer', 'Brandon Reed', 'Brandon Reed', 'John Evans']",Many lawyer writer college according player performance.,"['Romance', 'Science Fiction (Sci-Fi)', 'Horror']",1982-12-07,"['British Indian Ocean Territory (Chagos Archipelago)', 'Congo']","['Slovak', 'Japanese']","['New Paul', 'East Tammyberg', 'Lake Thomas', 'Barbarashire']",Wilcox-Ross,667608,435478,118
source243,6.2,"['Susan Reynolds', 'John Evans', 'John Evans', 'Andrew Ball']","['Charles Carpenter', 'Andrew Casey']","['Charles Carpenter', 'James Garcia', 'Paul Rubio']",Walk cover blue second environmental again once health.,"['Horror', 'Animation', 'Action', 'Drama']",2021-07-27,"['Wallis and Futuna', 'Brunei Darussalam', 'Kazakhstan']",['Yiddish'],['Denisehaven'],Henderson LLC,321925,870918,97
north44,9.1,"['Susan Reynolds', 'Susan Reynolds']","['Andrew Casey', 'Andrew Casey', 'Jacqueline Bauer']","['Jacqueline Bauer', 'Kevin Freeman']",Citizen should last performance later determine including.,['Action'],1984-05-05,"['Tanzania', 'Estonia', 'South Africa', 'Vanuatu', 'Serbia']",['Greek'],"['Port Stacy', 'Reidville', 'Rodneyfurt']",Jackson-Stout,471899,849296,140
worry973,3.6,"['Jacqueline Bauer', 'Brandon Reed', 'Kevin Freeman']","['James Garcia', 'Charles Carpenter', 'Jacqueline Bauer']",['Susan Reynolds'],Claim bit course decade.,['Animation'],1992-09-18,"['Bhutan', 'Saudi Arabia']","['Maltese', 'Portuguese', 'Uzbek', 'Ndonga', 'Bihari languages']","['Lake Paulmouth', 'Lake Brittney', 'Sarahhaven', 'Serranofort', 'Derekburgh']","Flores, Lewis and Mclaughlin",828719,993549,78
education79,4.9,"['Andrew Ball', 'Paul Rubio']",['Susan Reynolds'],"['Charles Carpenter', 'Charles Carpenter', 'Andrew Casey']",Smile measure threat arrive television mind foreign.,"['Crime', 'Fantasy', 'Adventure', 'Historical']",1993-10-14,"['Mayotte', 'Bahrain', 'American Samoa']",['Telugu'],"['East Michelleside', 'Mckinneyside', 'Daniellemouth']",Henry-Miller,344088,396173,114
somebody734,9.6,"['Kevin Freeman', 'Brandon Reed', 'James Garcia', 'Susan Reynolds']","['Charles Carpenter', 'James Garcia', 'Kevin Freeman', 'Jacqueline Bauer', 'Jacqueline Bauer']","['Brandon Reed', 'Susan Reynolds', 'James Garcia', 'John Evans']",Truth create international sing general industry.,"['Action', 'Science Fiction (Sci-Fi)']",1996-04-03,"['Kiribati', 'Ethiopia', 'Cameroon', 'Aruba', 'Mauritius']","['Swati', 'Uighur']","['Port John', 'East Tara', 'East Sethfurt', 'Sylviastad', 'South Holly']","Reese, Johnston and Hart",778504,892014,70
purpose682,2.1,['Kevin Freeman'],['Brandon Reed'],"['Andrew Casey', 'James Garcia', 'Charles Carpenter']",Major wind enough term only.,"['Thriller', 'Romance', 'Thriller']",1972-11-16,"['Korea', 'British Indian Ocean Territory (Chagos Archipelago)', 'Thailand']","['Cree', 'Kuanyama']","['Port Lance', 'Zacharymouth', 'Lyonsport']","Neal, Johnson and Clark",726280,888069,120
smile35,8.2,"['Kevin Freeman', 'Andrew Casey', 'Susan Reynolds']",['Andrew Casey'],"['Brandon Reed', 'Susan Reynolds']",Lose as hair put.,"['Science Fiction (Sci-Fi)', 'Sport', 'Drama', 'Romance', 'Documentary']",1983-05-05,"['Antigua and Barbuda', 'Namibia', 'Latvia']","['Bambara', 'Inupiaq', 'Somali']","['Michellestad', 'Port Francis', 'Mortonshire', 'Lake Patrickfurt']",Freeman-Cook,295619,378091,121
size530,7.2,"['John Evans', 'Jacqueline Bauer', 'Jacqueline Bauer']",['James Garcia'],"['Kevin Freeman', 'John Evans']",Thought life serious real what.,['Crime'],1986-08-27,"['Bouvet Island (Bouvetoya)', 'Thailand']","['Afar', 'Latvian', 'Navajo']","['West Destiny', 'Saundersview', 'Lake Davidland', 'Phillipsbury']",Ross Group,355528,681760,123
remember487,6.3,"['Kevin Freeman', 'Kevin Freeman', 'Paul Rubio', 'Susan Reynolds']","['Charles Carpenter', 'John Evans', 'James Garcia', 'Kevin Freeman', 'Andrew Ball']","['Kevin Freeman', 'Susan Reynolds', 'Jacqueline Bauer', 'Andrew Ball', 'John Evans']",Individual information baby fill trial.,"['Family', 'Fantasy', 'Science Fiction (Sci-Fi)', 'Action', 'Biographical']",1985-03-05,"['New Caledonia', 'Sweden', 'Papua New Guinea', 'Gabon', 'Uganda']","['Marshallese', 'Luxembourgish']","['West Kellybury', 'Marymouth', 'Heatherchester']",French-Flores,618474,717174,127
whom670,4.5,"['James Garcia', 'Andrew Ball', 'Kevin Freeman', 'James Garcia']","['John Evans', 'John Evans', 'Jacqueline Bauer', 'Brandon Reed']",['Andrew Ball'],Scene opportunity get side center mother argue blue.,"['Science Fiction (Sci-Fi)', 'Animation']",1984-12-03,"['Guam', 'Antigua and Barbuda', 'Chad', 'Moldova']","['Uighur', 'Inupiaq']","['Lake Casey', 'Port Rachaelport', 'East Lisa', 'West Ryanmouth', 'Nelsonmouth']",Bailey-Bradley,757971,231359,107
record332,8.8,"['Paul Rubio', 'Jacqueline Bauer', 'Andrew Casey']","['James Garcia', 'Susan Reynolds']",['Brandon Reed'],Be standard soldier father ball step every.,"['Musical', 'Romance', 'Biographical', 'Adventure', 'Documentary']",2009-08-29,"['Singapore', 'Mayotte', 'French Polynesia']","['Guarani', 'Norwegian Nynorsk', 'Yiddish', 'Kinyarwanda']",['West Robertshire'],Wade Group,538612,614207,173
wish565,2.0,"['Jacqueline Bauer', 'Jacqueline Bauer', 'Charles Carpenter']","['Andrew Ball', 'Andrew Casey', 'John Evans', 'Paul Rubio']","['Brandon Reed', 'Paul Rubio', 'John Evans']",Above real process difficult analysis along despite.,"['Documentary', 'War', 'War', 'Thriller']",2002-05-25,"['Slovakia (Slovak Republic)', 'Saint Pierre and Miquelon']","['Ewe', 'Shona', 'Uzbek', 'Occitan', 'Pali']","['New Charles', 'Fordchester', 'Branchmouth']",Atkins Inc,301473,404582,162
education820,0.7,"['Jacqueline Bauer', 'Kevin Freeman', 'Kevin Freeman']","['Jacqueline Bauer', 'John Evans', 'Andrew Ball', 'John Evans']","['Paul Rubio', 'Jacqueline Bauer', 'Charles Carpenter', 'Charles Carpenter', 'Charles Carpenter']",Laugh where performance strategy behavior response.,"['Thriller', 'Fantasy', 'Crime', 'Drama', 'Action']",1995-10-04,['Ireland'],"['Thai', 'Gaelic', 'Shona', 'Ojibwa']","['Karenburgh', 'Davidbury', 'Brittanyhaven']","Aguirre, Hoover and Moore",582007,901664,87
issue692,7.1,['Andrew Ball'],['Jacqueline Bauer'],['Andrew Casey'],Recently bit decide purpose start ability among.,['Romance'],2022-09-28,"['Comoros', 'Central African Republic', 'Tanzania', 'Slovenia']",['Afar'],"['Smithshire', 'Chapmanside']",Savage-Odonnell,224038,407667,88
life445,0.5,"['Paul Rubio', 'Jacqueline Bauer', 'Jacqueline Bauer']","['Susan Reynolds', 'Susan Reynolds', 'Kevin Freeman', 'Charles Carpenter', 'James Garcia']","['Paul Rubio', 'Susan Reynolds', 'Kevin Freeman', 'Susan Reynolds', 'John Evans']",Class include various model law structure easy.,"['Romance', 'Biographical', 'War']",1996-08-12,"['Bangladesh', 'Moldova']","['Kuanyama', 'Lingala', 'Russian']","['Johnsonmouth', 'South Brianmouth']",Stevens-Patterson,572857,281588,143
land916,3.7,"['John Evans', 'Andrew Casey', 'James Garcia', 'Susan Reynolds']","['Kevin Freeman', 'James Garcia', 'Andrew Ball']","['Andrew Ball', 'Brandon Reed']",Onto try economic.,"['Horror', 'Romance', 'Western', 'Horror', 'Biographical']",2007-09-01,"['Switzerland', 'Grenada', 'Niue']","['Macedonian', 'Georgian']","['Porterside', 'West Judy', 'Lake Noah', 'Port Justinhaven', 'Lake Stevenfurt']",Adams-Malone,145173,529881,91
small280,2.9,['Kevin Freeman'],"['Andrew Ball', 'Andrew Ball', 'Andrew Casey']","['Jacqueline Bauer', 'Charles Carpenter']",Quality seek good under.,"['Adventure', 'Romance', 'Fantasy', 'Science Fiction (Sci-Fi)', 'Family']",1987-06-29,"['Turks and Caicos Islands', 'Uzbekistan', 'Holy See (Vatican City State)', 'Greece', 'Slovenia']",['Aragonese'],['North Justinmouth'],"Bates, Hall and Rodriguez",353032,657241,115
too766,4.9,"['Brandon Reed', 'Kevin Freeman', 'Jacqueline Bauer']","['Kevin Freeman', 'Susan Reynolds', 'Brandon Reed', 'Jacqueline Bauer']",['John Evans'],Activity teach hit officer whatever short.,"['Adventure', 'Comedy', 'Biographical', 'Thriller', 'Romance']",2002-03-17,['Reunion'],"['Ossetian', 'Cornish', 'Marathi', 'Sundanese', 'Navajo']","['Lake Kathleenfurt', 'South Matthew']",Davidson-Valentine,291864,229208,146
long56,6.4,['Charles Carpenter'],"['Susan Reynolds', 'Jacqueline Bauer', 'Kevin Freeman', 'Brandon Reed']","['Charles Carpenter', 'Susan Reynolds', 'Brandon Reed', 'Jacqueline Bauer']",Special partner increase.,"['Thriller', 'Family', 'Musical', 'Documentary']",2004-04-02,"['Saint Martin', 'Iceland', 'Egypt']","['Italian', 'Hindi', 'Xhosa', 'Burmese']","['Beckertown', 'North Brittney', 'East Ethanberg']",Meza-Marks,560389,574054,65
look579,7.5,['Kevin Freeman'],"['Andrew Casey', 'Andrew Casey', 'Andrew Ball', 'Jacqueline Bauer']","['Kevin Freeman', 'Paul Rubio', 'Kevin Freeman', 'Susan Reynolds', 'Jacqueline Bauer']",Well in gun theory across.,"['Action', 'Documentary']",2008-05-10,['Fiji'],"['Norwegian', 'Dzongkha', 'Venda', 'Swati']","['Lake Matthew', 'Lake Brett', 'East Ericview']",Stewart-Anderson,865593,147530,70
