title,rating,director,writer,stars,storyline,genres,release_date,countries_of_origin,language,filming_locations,production_companies,budget,gross_worldwide,runtime
heavy974,6.6,['Alan Hill'],['Amanda Schroeder'],"['Felicia Wheeler', 'Austin Frazier']",Enough senior party west body threat.,"['Animation', 'Historical', 'Crime']",2001-11-24,"['Costa Rica', 'Bangladesh', ""Cote d'Ivoire"", 'Greece']",['Western Frisian'],"['East Jessica', 'Richardshire']","Smith, Mata and Henderson",309789,529344,139
keep827,5.3,"['Mr. Billy Davis', 'Albert Rodriguez', 'Albert Rodriguez', 'Amanda Schroeder', 'Lawrence Jenkins']","['Thomas Nelson', 'Mr. Billy Davis', 'Felicia Wheeler', 'Lawrence Jenkins']",['Mr. Billy Davis'],Set where form politics.,['Adventure'],1989-02-04,"['Maldives', 'Zimbabwe', 'Montenegro', 'Mozambique']","['Hausa', 'Central Khmer']","['Lake Angelica', 'South Hunterstad']","Lutz, Williams and Gonzalez",538961,974588,103
world59,3.3,"['Alan Hill', 'Thomas Nelson']","['Taylor Ryan', 'Thomas Nelson', 'Amanda Schroeder', 'Amanda Schroeder']",['Austin Frazier'],Of run plant billion view program.,"['Drama', 'Crime', 'Comedy', 'Drama', 'War']",2019-07-29,"['Falkland Islands (Malvinas)', 'Ireland', 'Serbia', 'Greenland', 'Guinea']","['Swahili', 'Kashmiri']","['Lake Heatherchester', 'North Derrick', 'Sarahmouth']",Morris-Miller,229962,539568,129
cell645,1.7,"['Felicia Wheeler', 'Taylor Ryan', 'Austin Frazier', 'Felicia Wheeler', 'Mr. Billy Davis']","['Alan Hill', 'Tamara Mclaughlin', 'Mr. Billy Davis']","['Amanda Schroeder', 'Mr. Billy Davis', 'Amanda Schroeder']",Dog popular box environmental cost her under consumer.,"['Horror', 'Action', 'Western', 'Musical']",1984-05-31,"['Croatia', 'Cyprus', 'Greenland', 'Mali']","['Akan', 'Komi', 'Avestan', 'Tahitian', 'Interlingua']","['North Sharon', 'New Kelsey', 'Markmouth', 'Port Brittneyburgh', 'Hillview']",Butler-Wolf,413819,239209,68
television896,5.3,"['Tamara Mclaughlin', 'Taylor Ryan', 'Austin Frazier', 'Amanda Schroeder', 'Austin Frazier']","['Felicia Wheeler', 'Austin Frazier', 'Taylor Ryan', 'Amanda Schroeder']","['Taylor Ryan', 'Tamara Mclaughlin', 'Felicia Wheeler']",Quality by type measure full record or.,"['Musical', 'Documentary', 'Biographical', 'Western']",1984-08-22,['Seychelles'],"['Spanish', 'Javanese', 'Ganda', 'Arabic']","['Martinezhaven', 'Johnstonberg']","Hernandez, Hunt and Osborne",189705,243624,78
until355,3.0,"['Taylor Ryan', 'Alan Hill', 'Thomas Nelson', 'Lawrence Jenkins', 'Felicia Wheeler']","['Mr. Billy Davis', 'Amanda Schroeder', 'Alan Hill', 'Albert Rodriguez', 'Felicia Wheeler']",['Austin Frazier'],Give across piece.,"['Crime', 'Family']",1992-10-13,"['Ethiopia', 'Barbados', 'Tunisia', 'Taiwan']","['Ukrainian', 'Hungarian', 'Occitan']","['Mcfarlandton', 'Jordanborough', 'Elizabethside', 'Frankview']","Small, Mason and Marshall",918511,426672,74
staff708,3.0,"['Albert Rodriguez', 'Amanda Schroeder', 'Amanda Schroeder', 'Alan Hill', 'Felicia Wheeler']","['Albert Rodriguez', 'Taylor Ryan', 'Felicia Wheeler', 'Lawrence Jenkins', 'Tamara Mclaughlin']","['Alan Hill', 'Lawrence Jenkins', 'Felicia Wheeler', 'Mr. Billy Davis']",Out time call within.,"['Sport', 'Western', 'Documentary', 'Crime', 'Sport']",2000-07-30,"['Seychelles', 'Turkmenistan', 'Saint Kitts and Nevis']","['Twi', 'Sinhala', 'Italian']","['Johnview', 'New Ericborough', 'Lake Bridget']",King Ltd,331118,106827,79
true344,9.7,"['Albert Rodriguez', 'Lawrence Jenkins']",['Mr. Billy Davis'],['Amanda Schroeder'],Thank draw employee live economy environmental.,"['Adventure', 'Adventure', 'Mystery', 'Horror', 'Biographical']",1987-11-22,"['Sao Tome and Principe', 'Pitcairn Islands']","['Azerbaijani', 'Panjabi', 'Tagalog']","['Port Craigfort', 'Ginaberg']","Barber, Osborn and Maldonado",749239,479468,90
assume396,6.8,"['Tamara Mclaughlin', 'Felicia Wheeler']",['Felicia Wheeler'],"['Amanda Schroeder', 'Thomas Nelson', 'Tamara Mclaughlin', 'Albert Rodriguez', 'Alan Hill']",Sound rise reality notice.,"['Drama', 'Western', 'War', 'Action', 'Musical']",2022-03-13,"['Uzbekistan', 'Trinidad and Tobago']",['Catalan'],"['Nicholasburgh', 'East Meganside']",Reyes-Martinez,125624,195893,93
base297,9.1,"['Thomas Nelson', 'Thomas Nelson']","['Lawrence Jenkins', 'Thomas Nelson', 'Austin Frazier', 'Felicia Wheeler']",['Albert Rodriguez'],Region head low smile add describe.,['Biographical'],1981-02-05,"['El Salvador', 'Qatar']",['Greek'],"['Bishopshire', 'Lake Davidtown', 'Nunezfurt', 'Patrickview', 'Lake Barbara']","Cantrell, Wright and Jensen",473876,121017,132
first346,9.8,"['Lawrence Jenkins', 'Thomas Nelson', 'Tamara Mclaughlin', 'Mr. Billy Davis', 'Taylor Ryan']","['Alan Hill', 'Taylor Ryan', 'Lawrence Jenkins', 'Lawrence Jenkins']","['Thomas Nelson', 'Taylor Ryan', 'Taylor Ryan', 'Thomas Nelson', 'Alan Hill']",Method year also resource.,"['Drama', 'Drama']",1976-02-20,"['Switzerland', 'Guadeloupe']","['Persian', 'Hiri Motu', 'Latvian']",['Melissaborough'],Montoya-Taylor,731702,240519,92
speech171,1.8,['Amanda Schroeder'],"['Lawrence Jenkins', 'Amanda Schroeder']","['Tamara Mclaughlin', 'Alan Hill', 'Tamara Mclaughlin']",Improve while yeah success give woman.,"['Musical', 'Musical', 'Drama', 'Adventure']",1995-12-15,"['Mongolia', 'Botswana', 'British Indian Ocean Territory (Chagos Archipelago)', 'Sudan']",['Ewe'],"['Cristianchester', 'East Valerie', 'Port Johnhaven']","Johnson, Jackson and Williams",557181,536045,68
allow768,0.9,"['Amanda Schroeder', 'Albert Rodriguez']","['Felicia Wheeler', 'Amanda Schroeder', 'Lawrence Jenkins', 'Taylor Ryan']","['Felicia Wheeler', 'Thomas Nelson', 'Tamara Mclaughlin', 'Lawrence Jenkins', 'Albert Rodriguez']",Experience also describe adult.,"['Fantasy', 'Horror', 'Action', 'Sport']",2015-03-12,"['Madagascar', 'Botswana', 'Burkina Faso', 'Mali']","['Urdu', 'Aragonese', 'Pushto', 'Chinese', 'Walloon']","['East Jamesmouth', 'South Melanie']",Jones Inc,443966,297393,151
institution592,8.4,"['Alan Hill', 'Austin Frazier', 'Austin Frazier', 'Thomas Nelson', 'Albert Rodriguez']",['Amanda Schroeder'],['Thomas Nelson'],With life north imagine financial meeting college as.,"['Action', 'Documentary', 'Western', 'Science Fiction (Sci-Fi)']",2018-03-03,"['Lebanon', 'Antigua and Barbuda', 'Equatorial Guinea', 'Namibia']","['German', 'German', 'Tibetan']","['South Cynthiaborough', 'Larashire', 'Dawnland']","Vance, Estrada and Fisher",845656,710481,66
check755,4.3,"['Amanda Schroeder', 'Tamara Mclaughlin', 'Lawrence Jenkins']",['Thomas Nelson'],"['Austin Frazier', 'Alan Hill', 'Thomas Nelson']",Night usually physical piece require.,['Crime'],1978-10-15,"['Austria', 'British Virgin Islands', 'Cameroon', 'Mauritius']","['Afrikaans', 'Hiri Motu']","['Victoriamouth', 'South Raymond', 'New Garyhaven', 'Brooksmouth']",Baldwin and Sons,399026,808161,122
expert139,1.8,"['Taylor Ryan', 'Lawrence Jenkins', 'Lawrence Jenkins', 'Amanda Schroeder', 'Lawrence Jenkins']",['Amanda Schroeder'],['Amanda Schroeder'],Generation until already fund recent thought.,"['Documentary', 'Animation', 'Comedy', 'Animation', 'Crime']",1980-03-10,"['Paraguay', 'Namibia', 'India', ""Cote d'Ivoire""]","['Estonian', 'Sindhi', 'Swati']","['Whiteland', 'South Penny', 'East Allen']","Tyler, Rivera and Silva",868731,638344,111
really605,0.2,"['Alan Hill', 'Thomas Nelson']","['Tamara Mclaughlin', 'Tamara Mclaughlin', 'Thomas Nelson', 'Amanda Schroeder', 'Felicia Wheeler']",['Alan Hill'],Community tell produce appear may take view test.,"['Historical', 'Horror', 'Horror', 'Documentary', 'Historical']",1971-02-13,['Central African Republic'],"['Latvian', 'Chinese', 'Gujarati']","['Sawyerside', 'New Pamelaberg', 'South Cynthiashire', 'Port Jose']",Norris Group,629361,273178,174
child943,4.7,"['Felicia Wheeler', 'Amanda Schroeder']","['Albert Rodriguez', 'Amanda Schroeder']","['Alan Hill', 'Alan Hill', 'Albert Rodriguez', 'Albert Rodriguez']",Evidence enough end subject perform.,"['Superhero', 'Horror', 'Action']",1999-02-04,"['Maldives', 'Honduras', 'Estonia', 'United States Minor Outlying Islands']","['Sinhala', 'Armenian', 'Inupiaq', 'Indonesian', 'Sichuan Yi']","['North Angela', 'Williamville', 'Kevinton']","Carroll, Hayes and Rogers",193661,310206,120
home71,5.6,"['Albert Rodriguez', 'Mr. Billy Davis']","['Thomas Nelson', 'Amanda Schroeder']","['Tamara Mclaughlin', 'Alan Hill', 'Thomas Nelson']",Water small different throw include record.,"['War', 'Biographical', 'Science Fiction (Sci-Fi)', 'Drama']",2000-07-09,"['Saint Lucia', 'Yemen', 'Fiji']","['Walloon', 'Malay', 'Portuguese', 'Tonga']","['Mistyburgh', 'Michaelville', 'Bakerfurt', 'Lake Mollyville']","Rivera, Suarez and Alvarez",859391,266208,133
professor912,3.0,['Amanda Schroeder'],"['Taylor Ryan', 'Lawrence Jenkins', 'Amanda Schroeder', 'Thomas Nelson']","['Albert Rodriguez', 'Thomas Nelson', 'Albert Rodriguez', 'Lawrence Jenkins']",Allow seek girl return entire world head.,"['Documentary', 'Drama', 'Animation', 'Mystery']",2013-12-09,"['Uzbekistan', 'Bulgaria', 'Latvia']","['Uzbek', 'Chechen']","['North Kendraside', 'Christophermouth', 'Tammyberg']",Huffman LLC,847187,598803,72
beyond921,0.6,"['Mr. Billy Davis', 'Thomas Nelson', 'Taylor Ryan', 'Austin Frazier']","['Mr. Billy Davis', 'Alan Hill', 'Thomas Nelson', 'Alan Hill', 'Albert Rodriguez']",['Tamara Mclaughlin'],Among certainly guess order off.,['Biographical'],2020-06-14,"['Seychelles', 'Guernsey', 'Swaziland', 'Lesotho']","['Occitan', 'Nepali', 'Tibetan', 'Kinyarwanda', 'Interlingue']","['Katiehaven', 'Hamiltonstad', 'Millerborough', 'East Randytown']",Dunlap-Morrison,656051,741651,177
loss680,6.9,"['Lawrence Jenkins', 'Lawrence Jenkins', 'Austin Frazier', 'Felicia Wheeler', 'Thomas Nelson']","['Felicia Wheeler', 'Austin Frazier']","['Albert Rodriguez', 'Albert Rodriguez']",Thing although matter study opportunity.,"['Crime', 'Crime']",2007-07-03,"['Poland', 'Trinidad and Tobago', 'India']","['Ido', 'Kinyarwanda']",['North Heather'],Marquez Inc,987205,472684,81
strong326,0.7,"['Taylor Ryan', 'Taylor Ryan', 'Tamara Mclaughlin', 'Albert Rodriguez']","['Amanda Schroeder', 'Albert Rodriguez', 'Taylor Ryan', 'Alan Hill']","['Felicia Wheeler', 'Thomas Nelson', 'Austin Frazier', 'Albert Rodriguez', 'Mr. Billy Davis']",Camera majority year that top rate.,['Horror'],1991-06-16,"['Guatemala', 'Heard Island and McDonald Islands', 'Norfolk Island', 'Botswana']","['Samoan', 'Dutch', 'Sundanese']","['Port Stephenburgh', 'South Gabriel', 'New Abigailstad', 'South Melindaside', 'Boydshire']","Riley, Stewart and Obrien",197666,348882,74
account915,0.5,"['Lawrence Jenkins', 'Albert Rodriguez', 'Tamara Mclaughlin', 'Mr. Billy Davis', 'Taylor Ryan']","['Albert Rodriguez', 'Albert Rodriguez', 'Albert Rodriguez', 'Lawrence Jenkins']",['Alan Hill'],Tax admit subject our manager.,"['War', 'Fantasy']",1992-03-03,"['Syrian Arab Republic', 'Tunisia']","['Galician', 'Tamil', 'French', 'Armenian', 'Indonesian']","['South Jose', 'Lake Tom']",Martinez Ltd,869281,788807,87
themselves926,7.5,['Felicia Wheeler'],['Amanda Schroeder'],"['Lawrence Jenkins', 'Mr. Billy Davis', 'Tamara Mclaughlin', 'Thomas Nelson', 'Alan Hill']",Local rule sport enjoy nice space.,"['Historical', 'Documentary']",2007-01-17,"['South Georgia and the South Sandwich Islands', 'Sri Lanka', 'Zambia']","['Bulgarian', 'Herero', 'Tamil']","['East Wesleyland', 'New Meganstad', 'South Erin']",Miller-Chaney,412348,719118,86
free368,8.2,['Lawrence Jenkins'],"['Albert Rodriguez', 'Taylor Ryan', 'Taylor Ryan', 'Amanda Schroeder', 'Albert Rodriguez']",['Albert Rodriguez'],No road daughter at sort place kid hope.,['Superhero'],2010-09-23,"['Sierra Leone', 'Afghanistan']","['Haitian', 'Kikuyu', 'Italian', 'Swedish']",['South Kennethburgh'],"Jones, Robertson and Patrick",799356,931309,69
her594,10.0,"['Thomas Nelson', 'Taylor Ryan', 'Felicia Wheeler']",['Felicia Wheeler'],['Albert Rodriguez'],Middle increase through.,"['Animation', 'Comedy', 'Drama', 'Musical', 'Family']",1975-10-27,"['Palau', 'Burkina Faso', 'Aruba']","['Inupiaq', 'Faroese', 'Fijian', 'Chuvash', 'Marshallese']","['Turnerview', 'Isabellatown', 'South Michaelshire', 'Changshire']",Romero PLC,798612,635675,134
mission683,5.8,"['Austin Frazier', 'Amanda Schroeder', 'Lawrence Jenkins']","['Austin Frazier', 'Tamara Mclaughlin', 'Tamara Mclaughlin']","['Tamara Mclaughlin', 'Alan Hill', 'Austin Frazier', 'Taylor Ryan', 'Alan Hill']",Indicate single available up ability ahead.,"['Science Fiction (Sci-Fi)', 'Family', 'Sport', 'Romance', 'Western']",1991-05-11,['Tunisia'],['Macedonian'],"['New Wendy', 'Melissaborough', 'East Shawnport', 'Annamouth']",Jones-Baldwin,473152,583125,114
including290,8.6,['Albert Rodriguez'],"['Felicia Wheeler', 'Thomas Nelson']","['Felicia Wheeler', 'Tamara Mclaughlin', 'Austin Frazier']",Investment know fish write similar reality.,"['Western', 'Historical']",1997-02-25,"['Guinea-Bissau', 'Svalbard & Jan Mayen Islands', 'Bhutan', 'Norway', 'Panama']","['Malay', 'Ganda', 'Avaric']","['East Gregorytown', 'Henryfurt', 'South Rebeccafurt', 'Williamhaven']",Houston-Acosta,305020,360627,87
house62,6.6,"['Austin Frazier', 'Albert Rodriguez', 'Thomas Nelson', 'Taylor Ryan']","['Taylor Ryan', 'Amanda Schroeder', 'Austin Frazier']",['Thomas Nelson'],Amount child take issue energy blood.,"['Historical', 'Fantasy', 'Science Fiction (Sci-Fi)', 'Fantasy']",1983-07-26,"['Netherlands Antilles', 'Albania', 'Netherlands']","['Sichuan Yi', 'Afrikaans']","['Garciaburgh', 'North Cynthialand']",Tyler Group,666421,736073,94
method251,5.6,"['Amanda Schroeder', 'Lawrence Jenkins']","['Austin Frazier', 'Alan Hill', 'Taylor Ryan', 'Lawrence Jenkins']","['Mr. Billy Davis', 'Albert Rodriguez']",Notice on energy by grow interesting degree study.,['Sport'],1997-08-01,"['New Caledonia', 'Myanmar']","['Lingala', 'Sichuan Yi']","['North Joshua', 'Deborahhaven', 'North Amy', 'Michaelmouth']",Smith-Marshall,938635,570735,179
choose204,8.6,"['Alan Hill', 'Alan Hill', 'Thomas Nelson', 'Felicia Wheeler']","['Tamara Mclaughlin', 'Felicia Wheeler', 'Tamara Mclaughlin', 'Felicia Wheeler', 'Albert Rodriguez']","['Austin Frazier', 'Mr. Billy Davis']",Work fear account seek for matter night.,"['Adventure', 'Historical', 'Fantasy']",2015-08-08,"['Chile', 'Greenland', 'Papua New Guinea', 'Wallis and Futuna']","['Czech', 'Faroese', 'Malayalam', 'Kirghiz', 'Greek']",['Vanessaland'],Wilkerson Group,204060,241062,80
agency421,3.2,"['Austin Frazier', 'Taylor Ryan', 'Mr. Billy Davis']",['Mr. Billy Davis'],"['Alan Hill', 'Austin Frazier', 'Austin Frazier', 'Amanda Schroeder', 'Amanda Schroeder']",Table part which authority away position.,"['Biographical', 'Superhero', 'Romance', 'War']",2012-06-27,"['Cayman Islands', 'American Samoa', 'Latvia', 'Germany', 'French Polynesia']","['Manx', 'Chichewa', 'Divehi', 'Telugu', 'Haitian']","['South Larrybury', 'Thompsonhaven', 'Robinberg', 'Jomouth']",Oliver-Wallace,834351,333470,90
effort359,7.2,"['Austin Frazier', 'Alan Hill']","['Mr. Billy Davis', 'Thomas Nelson', 'Thomas Nelson']","['Lawrence Jenkins', 'Austin Frazier']",Exist possible say significant political grow last box.,"['Science Fiction (Sci-Fi)', 'Comedy']",2006-04-18,"['Saint Helena', 'Australia', 'Canada', 'Greenland']","['Georgian', 'Slovenian']","['Andreaborough', 'Annaborough']",Barton LLC,778750,903995,140
base344,5.1,"['Lawrence Jenkins', 'Mr. Billy Davis']","['Taylor Ryan', 'Felicia Wheeler', 'Austin Frazier', 'Lawrence Jenkins']","['Tamara Mclaughlin', 'Amanda Schroeder', 'Amanda Schroeder', 'Mr. Billy Davis', 'Taylor Ryan']",East foot receive language will.,"['Fantasy', 'Western', 'Adventure', 'War', 'Western']",1984-04-12,"['Latvia', 'Niue', 'Saint Martin']",['Uzbek'],['Edwardland'],Hess-Gutierrez,604936,189750,88
vote496,8.2,"['Albert Rodriguez', 'Lawrence Jenkins']","['Mr. Billy Davis', 'Tamara Mclaughlin']","['Lawrence Jenkins', 'Alan Hill', 'Alan Hill', 'Mr. Billy Davis', 'Austin Frazier']",Avoid writer station force your art body.,"['Action', 'Musical']",1972-01-11,['Libyan Arab Jamahiriya'],['Ido'],"['Port Lauriehaven', 'North Michaelborough', 'Rogerhaven', 'New Daisyville', 'Rachelside']","Hall, Lucas and Santos",561821,863720,149
sit877,9.0,['Austin Frazier'],['Felicia Wheeler'],"['Lawrence Jenkins', 'Taylor Ryan']",Me join free.,"['Comedy', 'Science Fiction (Sci-Fi)', 'Drama', 'War']",1978-02-08,"['Malta', 'Greenland', 'Mauritania', 'Andorra', 'Dominica']","['Kalaallisut', 'Burmese', 'Swahili', 'Venda']","['North Terrence', 'East Lisabury']",Thomas-Sherman,274911,889919,151
often347,9.0,"['Lawrence Jenkins', 'Alan Hill', 'Felicia Wheeler', 'Taylor Ryan']","['Amanda Schroeder', 'Tamara Mclaughlin', 'Austin Frazier', 'Albert Rodriguez', 'Alan Hill']","['Alan Hill', 'Lawrence Jenkins', 'Lawrence Jenkins']",Debate with job hand security machine.,"['Drama', 'Drama', 'Crime']",2009-01-06,"['Dominica', 'Sierra Leone', 'Croatia', 'Iraq', 'Guernsey']",['Tajik'],"['West Nicole', 'South Markview', 'Carterton', 'North Joseph', 'Lake Kayla']","Brown, Hernandez and Shields",188668,621813,148
send282,9.3,"['Austin Frazier', 'Austin Frazier', 'Taylor Ryan', 'Albert Rodriguez']","['Amanda Schroeder', 'Thomas Nelson', 'Lawrence Jenkins', 'Albert Rodriguez']",['Mr. Billy Davis'],Structure participant reduce leg.,['Superhero'],2001-05-21,"['Nauru', 'Maldives']","['Sango', 'Maltese', 'Central Khmer', 'Kurdish', 'Norwegian']","['West Tyler', 'Anafurt', 'Port Jennifer', 'Marshallside']",Bennett-Roth,258105,263583,114
man341,4.9,"['Alan Hill', 'Albert Rodriguez']","['Mr. Billy Davis', 'Amanda Schroeder', 'Mr. Billy Davis', 'Albert Rodriguez']","['Albert Rodriguez', 'Mr. Billy Davis', 'Lawrence Jenkins', 'Albert Rodriguez']",Staff receive politics watch.,"['Western', 'Animation', 'War', 'Documentary', 'Thriller']",2010-06-17,"['Dominican Republic', 'Guyana', 'Niue', 'Zambia']","['Zhuang', 'Ossetian']","['Johnport', 'Pageview', 'Colonport']",Harris-Higgins,284071,458575,178
mention808,5.4,"['Amanda Schroeder', 'Thomas Nelson', 'Mr. Billy Davis']","['Thomas Nelson', 'Lawrence Jenkins', 'Thomas Nelson', 'Lawrence Jenkins', 'Tamara Mclaughlin']","['Taylor Ryan', 'Amanda Schroeder', 'Alan Hill']",Later them my.,"['Sport', 'Historical', 'Mystery']",2006-12-30,"['Lebanon', 'San Marino']","['Norwegian', 'Portuguese']","['Lake Andrew', 'Port Holly']",Bass-Perez,765527,303617,98
already468,6.6,"['Lawrence Jenkins', 'Amanda Schroeder', 'Amanda Schroeder', 'Felicia Wheeler']","['Taylor Ryan', 'Lawrence Jenkins']","['Lawrence Jenkins', 'Tamara Mclaughlin', 'Alan Hill', 'Tamara Mclaughlin', 'Amanda Schroeder']",Local ball create indeed building clearly owner.,"['Drama', 'Drama']",1997-11-11,"['Slovakia (Slovak Republic)', 'Timor-Leste', 'Serbia', 'Norway', 'Nigeria']","['Abkhazian', 'Bashkir']","['North Josephmouth', 'Port Jose']",King-Levine,125083,896926,155
