title,rating,director,writer,stars,storyline,genres,release_date,countries_of_origin,language,filming_locations,production_companies,budget,gross_worldwide,runtime
close255,1.7,['Jerry Lawson'],['Angela Perry'],"['William Burch', 'Lori Davis', 'Melinda Flores']",Over agency when through anything.,"['Fantasy', 'Western', 'Mystery']",2019-04-26,"['Serbia', 'Pitcairn Islands', 'Ghana', 'Ukraine']","['Afar', 'Kazakh', 'Marshallese']","['Lake Tracy', 'Sharonside']",Medina-Young,886800,417063,174
piece394,5.5,"['Mary Thompson', 'Brittany Harper', 'Diane Harper']","['Melinda Flores', 'Angela Perry', 'Diane Harper', 'Melinda Flores', 'Mary Thompson']","['Jerry Lawson', 'Mary Thompson', 'Diane Harper', 'Lori Davis', 'Diane Harper']",That about pretty.,"['Mystery', 'Fantasy', 'Biographical', 'Crime']",1984-02-26,"['Jamaica', 'Pakistan', 'Jamaica']","['Quechua', 'Limburgan', 'Zhuang', 'Chinese']","['South James', 'Port Sandra', 'Greenemouth', 'Port Michaelshire']",Silva PLC,893693,736292,75
skin433,1.4,"['Angela Perry', 'Brittany Harper', 'William Burch', 'Melinda Flores']","['Diane Harper', 'Mary Thompson', 'Marilyn Hayes', 'Lori Davis']","['Melinda Flores', 'Mary Thompson', 'Jerry Lawson', 'Marilyn Hayes', 'Angela Perry']",Order bar election very enjoy tend.,"['Drama', 'Family']",2011-08-11,"['Palestinian Territory', 'San Marino', 'Swaziland', 'Indonesia']",['Marshallese'],['Gardnerport'],Johnson Group,691580,818741,139
direction163,2.5,"['Penny Joseph', 'Penny Joseph']","['Diane Harper', 'Diane Harper']","['Brittany Harper', 'Marilyn Hayes']",Lot year voice upon consider number begin.,"['Biographical', 'Sport', 'Adventure', 'Western', 'Historical']",2000-04-08,['Liberia'],['Tsonga'],['Port Davidshire'],Larson Ltd,488502,215193,64
knowledge808,8.5,"['Penny Joseph', 'Penny Joseph', 'Lori Davis', 'Melinda Flores', 'Marilyn Hayes']",['Diane Harper'],['Lori Davis'],Turn majority wife loss figure.,['Sport'],2003-01-24,"['Antarctica (the territory South of 60 deg S)', 'Georgia', 'Malaysia']","['Mongolian', 'Norwegian Nynorsk', 'Uzbek', 'Akan', 'Sanskrit']",['Port Jessica'],Jensen-Alvarez,541576,735007,80
claim585,3.6,"['Mary Thompson', 'William Burch', 'Marilyn Hayes']","['Marilyn Hayes', 'Melinda Flores', 'Penny Joseph']",['Mary Thompson'],Meeting should senior dinner particular mouth fight.,"['Romance', 'Biographical', 'Mystery']",2002-01-28,"['Latvia', 'Iraq', 'Anguilla', 'Seychelles']","['Navajo', 'Sinhala']","['Denisemouth', 'Davidberg', 'Jeffreyborough', 'Hollyshire']",James-Pratt,847615,640251,133
food270,4.5,"['Angela Perry', 'Mary Thompson', 'Mary Thompson', 'William Burch', 'Marilyn Hayes']","['Jerry Lawson', 'Mary Thompson', 'Penny Joseph', 'Penny Joseph']",['Melinda Flores'],Old edge address town own at remain.,"['Musical', 'Western', 'Western', 'Drama']",1990-08-03,"['Mozambique', 'Reunion', 'Comoros', 'Oman']","['Icelandic', 'Tswana', 'Albanian', 'Quechua']","['Anthonyport', 'Wileyfurt', 'Maldonadomouth', 'Davidfurt']","Barnes, Williams and Miles",745571,171310,137
go761,7.2,"['Angela Perry', 'Jerry Lawson', 'Marilyn Hayes', 'William Burch', 'William Burch']","['Penny Joseph', 'Mary Thompson', 'Melinda Flores', 'Melinda Flores']","['Mary Thompson', 'Diane Harper', 'Penny Joseph', 'William Burch']",Among green air gas side seat us.,"['Thriller', 'Thriller', 'Animation', 'Drama']",1989-09-12,"['Romania', 'Norfolk Island', 'Zimbabwe', 'Suriname']","['Tajik', 'Luba-Katanga', 'Chechen', 'Inupiaq', 'Javanese']","['Lake Kara', 'West Kendra']",Nguyen-Sanchez,815265,247940,124
bank248,1.6,"['Jerry Lawson', 'Melinda Flores', 'Melinda Flores', 'Diane Harper']",['Penny Joseph'],"['Brittany Harper', 'Lori Davis', 'Marilyn Hayes', 'Diane Harper']",Clearly I attorney share hear.,['Horror'],2012-05-19,['Ireland'],"['Kikuyu', 'Belarusian', 'Corsican', 'Sichuan Yi']","['Jenniferland', 'Randallland']","Mcbride, Smith and Peters",296387,414658,88
vote261,4.5,"['Marilyn Hayes', 'Marilyn Hayes', 'Brittany Harper']","['Lori Davis', 'Brittany Harper']","['Diane Harper', 'Lori Davis']",Citizen your him dark fast.,"['Crime', 'Musical']",2023-04-11,"['China', 'Bangladesh', 'Finland']","['Thai', 'Bihari languages', 'Bihari languages']","['New Dana', 'New Mark', 'Rebeccaborough', 'North Melissaborough', 'Dannychester']",Reilly PLC,882624,574266,160
yeah915,1.2,"['Lori Davis', 'Marilyn Hayes', 'William Burch']","['Marilyn Hayes', 'Jerry Lawson', 'Angela Perry']","['Brittany Harper', 'Brittany Harper', 'Angela Perry', 'Marilyn Hayes']",Take instead security citizen clear less fear study.,"['Science Fiction (Sci-Fi)', 'Musical', 'Adventure', 'Science Fiction (Sci-Fi)']",1997-08-08,"['Uganda', 'Wallis and Futuna', 'China', 'United States of America']","['Xhosa', 'Sindhi', 'Gaelic', 'Yiddish', 'Norwegian']","['West Helen', 'North Eric', 'Bryanfurt', 'West Michelehaven', 'Lake Samuel']",Reed Inc,172439,697287,73
per30,2.1,['Marilyn Hayes'],"['Diane Harper', 'Diane Harper', 'Angela Perry', 'Marilyn Hayes', 'Mary Thompson']","['Angela Perry', 'Melinda Flores', 'Mary Thompson', 'Brittany Harper']",Authority religious practice make them mother.,"['Drama', 'Musical', 'Action', 'Western']",1992-02-18,['Colombia'],"['Dzongkha', 'Shona', 'Uighur']",['South Ronnie'],Tyler PLC,433976,698996,157
player457,7.0,"['Angela Perry', 'Melinda Flores', 'William Burch']",['Jerry Lawson'],"['Mary Thompson', 'Jerry Lawson', 'Lori Davis', 'Jerry Lawson', 'Jerry Lawson']",Seek magazine many medical maintain sign executive.,"['Documentary', 'Thriller', 'Drama', 'Mystery', 'Action']",1975-09-07,['Saint Pierre and Miquelon'],"['Zulu', 'Urdu', 'Lingala']","['Port Benjamin', 'Dawnbury']",Aguilar-Gill,618649,203575,166
collection891,5.4,"['Mary Thompson', 'Mary Thompson', 'Brittany Harper', 'William Burch']","['Brittany Harper', 'Penny Joseph', 'William Burch', 'William Burch']","['Jerry Lawson', 'Melinda Flores']",Best pass account program Congress woman always.,"['Fantasy', 'Drama', 'Romance', 'Science Fiction (Sci-Fi)', 'Animation']",1987-01-07,"['French Southern Territories', 'Hong Kong', 'Greece', 'Cook Islands']","['Zhuang', 'Interlingua', 'Bislama', 'Kinyarwanda', 'Panjabi']","['West Jeremy', 'South James', 'Vargasport']",Anderson Inc,143022,446073,144
take302,6.0,"['William Burch', 'Brittany Harper']",['Melinda Flores'],['Mary Thompson'],Something traditional success city word somebody debate.,"['Animation', 'Superhero']",1995-12-01,['Turks and Caicos Islands'],"['Spanish', 'Urdu', 'Panjabi', 'Cree']","['Johnton', 'West Ashleyview', 'West Michaelside', 'Lorraineview', 'North Lisaville']",Chambers-Underwood,678987,180433,88
cause257,0.7,"['Mary Thompson', 'William Burch', 'Brittany Harper', 'William Burch']","['Penny Joseph', 'Lori Davis', 'Penny Joseph', 'William Burch']",['Marilyn Hayes'],Next make vote necessary down.,"['Sport', 'Fantasy', 'Superhero']",1980-01-01,['Ecuador'],"['Sardinian', 'Irish', 'Maori', 'Uighur', 'Kuanyama']","['Lake Juanville', 'Claudiachester']",Thomas Group,876357,670760,71
upon738,0.2,"['Marilyn Hayes', 'Melinda Flores', 'Diane Harper']","['Angela Perry', 'Melinda Flores', 'William Burch', 'Brittany Harper', 'Brittany Harper']",['Diane Harper'],Outside answer challenge our dream size.,"['Adventure', 'Sport', 'Drama', 'Western']",2013-02-16,"['American Samoa', 'Guernsey', 'Liberia']",['Marshallese'],"['South Sierraview', 'West James', 'Williamston', 'Johnberg']","Walker, Sanchez and Sexton",856649,957839,129
open414,3.5,"['Lori Davis', 'Brittany Harper', 'Diane Harper', 'Mary Thompson']","['Brittany Harper', 'Diane Harper', 'Mary Thompson', 'Penny Joseph']",['Angela Perry'],Adult government fish dream ability phone.,"['Historical', 'Sport', 'Historical']",2012-05-13,"['Philippines', 'Kenya', 'Barbados']","['Ndonga', 'Komi']","['South Samantha', 'South Casey']",Neal PLC,542133,733972,65
research177,10.0,"['Melinda Flores', 'Diane Harper', 'Marilyn Hayes']","['Jerry Lawson', 'Diane Harper', 'William Burch', 'Melinda Flores', 'Jerry Lawson']","['William Burch', 'Diane Harper', 'Jerry Lawson', 'Brittany Harper']",Remain box church or exist today agent.,['War'],2020-06-24,"['Solomon Islands', 'Equatorial Guinea', 'Equatorial Guinea', 'Senegal']",['Hungarian'],['West Stephen'],Montgomery LLC,810902,761898,129
stock975,2.3,"['Mary Thompson', 'William Burch', 'Melinda Flores']",['Diane Harper'],['Lori Davis'],Job I true right add attorney home citizen.,"['Biographical', 'War']",1989-05-05,"['Saint Vincent and the Grenadines', 'Palau', 'Heard Island and McDonald Islands', 'United States Virgin Islands', 'Namibia']","['Sotho, Southern', 'Komi', 'Luxembourgish', 'Gujarati', 'Uzbek']","['Bruceburgh', 'East Barbara', 'Watsonmouth', 'Lake Richardland']",Sharp-Gross,593538,308097,71
glass514,0.8,['Marilyn Hayes'],"['Marilyn Hayes', 'Mary Thompson', 'Melinda Flores', 'Lori Davis']","['Marilyn Hayes', 'Mary Thompson', 'Melinda Flores']",Voice catch decade whom very girl.,"['Superhero', 'Family']",2011-05-05,['Oman'],"['Yiddish', 'Luxembourgish']","['Garciaborough', 'Hamptonshire']","Watson, Wagner and Riley",615242,756264,77
training428,7.9,"['Marilyn Hayes', 'Marilyn Hayes', 'Lori Davis']","['William Burch', 'Penny Joseph', 'Jerry Lawson', 'Diane Harper', 'Marilyn Hayes']","['Melinda Flores', 'Penny Joseph', 'Brittany Harper', 'Melinda Flores', 'Penny Joseph']",Cause language allow.,"['Thriller', 'Superhero']",2007-12-25,"['Gabon', 'Nauru']","['Portuguese', 'Turkish', 'Nepali']","['Port Frankburgh', 'Hollowaymouth']",Morales and Sons,246111,233340,82
serve827,7.3,"['Angela Perry', 'Mary Thompson']","['Lori Davis', 'Diane Harper', 'Melinda Flores', 'William Burch']",['Mary Thompson'],Subject analysis yourself next.,"['Comedy', 'Horror']",1996-08-22,"['Brazil', 'El Salvador', 'Yemen', 'Angola', 'Israel']",['Marathi'],"['Hallborough', 'South Michaelton', 'Timothystad', 'Lake Williamberg']",Ferguson PLC,272884,202994,167
then470,5.6,"['Jerry Lawson', 'William Burch', 'Jerry Lawson', 'Angela Perry']","['Lori Davis', 'Brittany Harper']","['Angela Perry', 'Jerry Lawson', 'Brittany Harper', 'Lori Davis']",Much small bank society reach.,['Western'],2012-05-01,['Burkina Faso'],['Indonesian'],"['Port Mark', 'West Joshuafurt', 'East Chloefurt', 'Lake Shawn', 'Cruzburgh']",Long Inc,180422,937618,179
reveal92,2.1,['Diane Harper'],"['William Burch', 'Melinda Flores', 'Diane Harper']","['Lori Davis', 'William Burch', 'Mary Thompson', 'Penny Joseph', 'Diane Harper']",Now future key.,"['Drama', 'Biographical', 'Documentary', 'Adventure']",2002-10-27,"['Belize', 'Cape Verde', 'Uruguay']","['Avaric', 'Tagalog', 'Tswana', 'Croatian', 'Azerbaijani']","['Lake Michelle', 'West Kaylamouth', 'South Gabriel', 'Vanceport', 'Meganton']",Walters Inc,431829,745466,163
provide80,0.4,"['William Burch', 'Jerry Lawson', 'Angela Perry']","['Diane Harper', 'Mary Thompson', 'Melinda Flores']","['Lori Davis', 'Jerry Lawson', 'Penny Joseph', 'Brittany Harper', 'Penny Joseph']",Commercial fill still like cost.,"['Science Fiction (Sci-Fi)', 'Adventure', 'Thriller']",1970-12-16,"['Bulgaria', 'Armenia', 'Lithuania', 'Mongolia']","['Gujarati', 'Vietnamese', 'Luxembourgish', 'Norwegian Nynorsk']","['South Robertland', 'Dennismouth', 'Riceburgh', 'Scottmouth', 'Patriciaville']","Lawson, Moore and Brown",831921,648048,175
but864,8.1,"['Lori Davis', 'Brittany Harper', 'Brittany Harper', 'Lori Davis']",['Angela Perry'],['Marilyn Hayes'],Leader left save.,"['Mystery', 'Animation', 'Drama']",1977-05-24,"['Netherlands Antilles', 'Turkmenistan', 'Gambia', 'Greenland', 'Trinidad and Tobago']","['Russian', 'Chamorro', 'Sanskrit', 'Dzongkha']","['East Tonya', 'Lake Susan', 'Port Lindsey', 'Brandonside']",Patterson-Jackson,898092,349457,123
health750,8.5,"['Diane Harper', 'Brittany Harper', 'Marilyn Hayes']","['Angela Perry', 'William Burch', 'William Burch']","['Marilyn Hayes', 'Angela Perry', 'Brittany Harper']",Lose possible song of forget.,"['Romance', 'War', 'Family', 'Thriller']",2002-01-28,['Djibouti'],"['Vietnamese', 'Armenian']","['Justinside', 'South Evelyn', 'Perryfort']",Richards-Nielsen,646021,209327,175
scene875,7.7,"['William Burch', 'William Burch', 'Angela Perry', 'Marilyn Hayes', 'Brittany Harper']","['Brittany Harper', 'Mary Thompson']",['Marilyn Hayes'],Country art floor message under ever ask.,"['Science Fiction (Sci-Fi)', 'Crime', 'Romance', 'Documentary', 'Drama']",2007-08-24,"['Togo', 'Albania', 'Marshall Islands', 'Turkey', 'New Caledonia']","['Northern Sami', 'Western Frisian', 'Divehi']","['Kaiserside', 'North Jilltown']","Fernandez, Mercado and Noble",563009,919084,122
radio558,2.6,['Lori Davis'],"['Mary Thompson', 'Brittany Harper', 'Jerry Lawson', 'Jerry Lawson']","['Jerry Lawson', 'Penny Joseph', 'Melinda Flores', 'Mary Thompson', 'Penny Joseph']",House kind per heavy song.,"['Thriller', 'Crime', 'Animation', 'War']",1999-10-06,"['Guadeloupe', 'Mali', 'Angola', 'Tunisia', 'Grenada']",['Luba-Katanga'],"['South Jeanshire', 'South Jeanneborough', 'Stanleytown', 'Dustinland']","Salazar, Jones and Wilson",980796,723086,171
after91,8.4,"['Mary Thompson', 'Marilyn Hayes']","['Penny Joseph', 'Mary Thompson', 'Lori Davis', 'Jerry Lawson']","['William Burch', 'Lori Davis', 'Lori Davis']",Along catch low deal upon peace all.,"['Biographical', 'Romance', 'Biographical', 'Sport', 'Science Fiction (Sci-Fi)']",2022-11-13,"['Ethiopia', 'Guam', 'New Caledonia', 'Russian Federation']","['Bihari languages', 'Chichewa', 'Limburgan', 'Faroese']","['Port Jared', 'Mitchellfort', 'South Marctown', 'West Sean', 'Royfort']",Mitchell Ltd,875481,529066,119
road63,8.7,"['Brittany Harper', 'Marilyn Hayes']","['Penny Joseph', 'Mary Thompson', 'William Burch']",['Penny Joseph'],Myself performance threat.,"['Mystery', 'Romance', 'Mystery', 'Sport', 'Musical']",1985-03-21,"['Romania', 'Guam', 'Ghana', 'Algeria', 'Costa Rica']","['Kikuyu', 'Walloon', 'Chuvash']","['Jessicaberg', 'Ewingside', 'Port Dean', 'Morganshire']","Boyd, Thompson and Johnson",306010,617290,100
spring830,7.0,"['Angela Perry', 'Penny Joseph']","['William Burch', 'Mary Thompson', 'Angela Perry', 'Marilyn Hayes', 'Diane Harper']","['Brittany Harper', 'Diane Harper', 'Brittany Harper', 'Lori Davis']",Form would nice.,"['Historical', 'Musical']",2005-06-24,"['Peru', 'Egypt', 'Lebanon', 'Angola']","['Venda', 'Guarani', 'Arabic', 'Hausa', 'Mongolian']",['Carlosburgh'],Odonnell LLC,730111,199330,141
collection1,2.3,['Brittany Harper'],"['Melinda Flores', 'William Burch', 'Brittany Harper']","['Mary Thompson', 'Mary Thompson']",Memory deal television list last.,"['Musical', 'War', 'Adventure', 'Western', 'Crime']",1980-01-31,"['Indonesia', 'China']","['Albanian', 'Afrikaans', 'Russian', 'Javanese', 'Lao']","['Lake Jeff', 'North Lauraton', 'Paulaton', 'Thompsontown']",Mcintyre-Young,682347,834321,143
tonight982,0.4,"['Mary Thompson', 'Brittany Harper', 'Diane Harper', 'Angela Perry']","['Mary Thompson', 'Marilyn Hayes', 'Angela Perry']","['Diane Harper', 'Mary Thompson']",Teach blue part small get night fish.,"['Historical', 'Biographical', 'Horror', 'Action', 'Superhero']",1990-12-06,"['Suriname', 'Saint Kitts and Nevis', 'Korea']","['Limburgan', 'Somali', 'Bosnian']","['Dylanfurt', 'West Shane', 'Aaronmouth']",Acevedo LLC,824388,433464,173
laugh21,4.0,"['Angela Perry', 'Angela Perry', 'Diane Harper', 'Penny Joseph', 'Mary Thompson']","['Penny Joseph', 'Angela Perry', 'Diane Harper']","['Lori Davis', 'Lori Davis', 'William Burch']",Remain blue age continue finish.,"['Sport', 'Mystery']",2004-05-22,['Namibia'],"['Zhuang', 'Hiri Motu', 'Ido', 'Tsonga']","['New Davidland', 'Williamsfurt']",Baker PLC,407977,576348,141
write616,9.5,"['Jerry Lawson', 'Penny Joseph', 'Jerry Lawson', 'Mary Thompson', 'William Burch']","['Marilyn Hayes', 'Mary Thompson', 'Lori Davis']","['Diane Harper', 'Mary Thompson', 'Marilyn Hayes', 'Penny Joseph', 'Jerry Lawson']",Imagine talk through run.,"['Mystery', 'Crime', 'Western']",1992-03-20,['Northern Mariana Islands'],"['Nepali', 'Slovenian', 'Finnish']",['West Brandonbury'],Torres LLC,791765,496821,100
our193,5.3,"['Lori Davis', 'Penny Joseph', 'Lori Davis']",['William Burch'],['Penny Joseph'],Trouble always partner between stock.,['Historical'],2007-12-15,"['Aruba', 'Nicaragua', 'Burundi', 'Venezuela', 'Luxembourg']","['Tigrinya', 'Gaelic', 'Kurdish', 'Tibetan', 'Esperanto']","['South Christopherborough', 'Williambury', 'North John']",Jones-Smith,358864,879571,76
civil945,2.8,"['Angela Perry', 'Diane Harper', 'Mary Thompson', 'Brittany Harper']","['Marilyn Hayes', 'Diane Harper', 'Jerry Lawson', 'Mary Thompson', 'Brittany Harper']","['Jerry Lawson', 'William Burch', 'Penny Joseph', 'Melinda Flores', 'Marilyn Hayes']",Hair because blue could support.,"['Crime', 'Comedy', 'Fantasy']",1980-03-21,"['Thailand', 'Kazakhstan', 'Uzbekistan', 'Reunion']","['Chichewa', 'Kannada', 'Hungarian']",['Jeremymouth'],Clark-Fox,865211,104205,168
purpose434,6.6,"['Mary Thompson', 'Diane Harper', 'Angela Perry']","['Penny Joseph', 'Lori Davis', 'Penny Joseph']","['Marilyn Hayes', 'Marilyn Hayes', 'Lori Davis']",Sport act explain someone.,"['Western', 'Science Fiction (Sci-Fi)', 'Comedy', 'Animation', 'Historical']",1974-01-14,"['Switzerland', 'Turks and Caicos Islands', 'Hong Kong', 'Tonga']","['Afar', 'French', 'Hausa', 'Samoan', 'Danish']","['Calhounland', 'Benjaminmouth', 'Ericbury']","Robinson, Little and Jacobs",373303,788954,164
remember233,1.5,"['Diane Harper', 'Melinda Flores', 'Mary Thompson']","['Angela Perry', 'Diane Harper', 'William Burch', 'Marilyn Hayes']","['Mary Thompson', 'Angela Perry', 'Brittany Harper']",Affect send week long fish difference.,"['Horror', 'Documentary', 'Documentary', 'Biographical', 'Biographical']",1992-12-21,['Martinique'],"['Burmese', 'Breton']","['West Kathrynville', 'Elizabethfurt', 'Lake Lauren', 'Nicholasfurt', 'East Samuel']","Foster, Mclaughlin and Miller",890374,350079,136
