title,rating,director,writer,stars,storyline,genres,release_date,countries_of_origin,language,filming_locations,production_companies,budget,gross_worldwide,runtime
cell546,2.6,"['Christina Kelley', 'Karen Hamilton', 'Chelsea Stein', 'Jenna Fowler', 'Laura Phillips']","['Robert Fox', 'Chelsea Stein', 'Karen Hamilton']","['Laura Phillips', 'Adrian Franklin']",White mouth bar.,['Biographical'],2008-06-07,"['Croatia', 'Rwanda', 'Benin', 'Thailand']","['Bashkir', 'Afar']","['Andrewport', 'South Johnland', 'Melindachester']",Hayes Group,345084,497464,112
development405,7.9,"['Jenna Fowler', 'Daniel Watts', 'Robert Fox']","['Stephen Rodriguez', 'Robert Fox', 'Adrian Franklin', 'Adrian Franklin']",['Laura Phillips'],Main fill nature list wear.,"['Thriller', 'Documentary', 'Musical', 'Superhero']",2001-10-18,"['Isle of Man', 'Mauritania', 'Hungary']","['South Ndebele', 'Swahili', 'Dzongkha']","['Lake Connor', 'Port Chelseaside', 'New Ashleymouth', 'North Michael']",Chambers-Murphy,400963,160956,141
someone329,7.1,['Vanessa Petersen'],"['Jenna Fowler', 'Vanessa Petersen', 'Stephen Rodriguez', 'Robert Fox']","['Karen Hamilton', 'Daniel Watts']",Sell not present cost guess.,"['Superhero', 'Animation', 'Comedy', 'Musical']",1989-12-13,"['Belize', 'Greece']","['Irish', 'Zulu', 'Dzongkha', 'Galician', 'Maori']","['North Blaketon', 'Johnview']","Hansen, Hubbard and Hall",572889,355827,60
PM961,9.7,"['Daniel Watts', 'Vanessa Petersen', 'Stephen Rodriguez', 'Karen Hamilton', 'Laura Phillips']","['Robert Fox', 'Karen Hamilton', 'Daniel Watts', 'Christina Kelley']","['Christina Kelley', 'Robert Fox', 'Stephen Rodriguez']",Scene collection whether memory.,"['Biographical', 'Fantasy']",1991-12-04,"['Mayotte', 'Argentina']",['Tamil'],['South Nicolebury'],Fisher-Gallagher,465935,468990,77
direction910,0.5,"['Karen Hamilton', 'Laura Phillips', 'Laura Phillips', 'Vanessa Petersen']","['Daniel Watts', 'Chelsea Stein', 'Adrian Franklin']",['Adrian Franklin'],Billion environmental hour then.,"['Romance', 'Horror', 'Documentary', 'Musical', 'Romance']",2001-08-25,"['Dominica', 'Kuwait']","['Venda', 'Tahitian', 'Sundanese', 'Luba-Katanga', 'Catalan']","['South Dennis', 'Reginaside']","Evans, Atkins and Orozco",663145,301771,108
hard249,6.6,"['Robert Fox', 'Robert Fox']","['Jenna Fowler', 'Vanessa Petersen']","['Jenna Fowler', 'Christina Kelley', 'Jenna Fowler']",Since inside child within speak spend.,"['Thriller', 'Science Fiction (Sci-Fi)']",2021-02-24,"['Gabon', 'Ethiopia', 'Saint Martin']","['Basque', 'Russian', 'Danish', 'Manx', 'Oromo']","['Lake Katherinefurt', 'Dawnmouth']","Weeks, Cooper and Navarro",585772,164037,155
modern598,8.4,"['Robert Fox', 'Christina Kelley']","['Stephen Rodriguez', 'Chelsea Stein', 'Chelsea Stein']",['Vanessa Petersen'],Share college son.,"['Superhero', 'Biographical']",2022-09-03,"['Ethiopia', 'Uruguay']","['Pali', 'Kikuyu', 'Persian', 'Oriya']","['Hillmouth', 'Christinatown']",Rivera Inc,224021,230001,161
pretty655,3.5,['Karen Hamilton'],"['Robert Fox', 'Christina Kelley', 'Chelsea Stein']","['Chelsea Stein', 'Stephen Rodriguez', 'Laura Phillips', 'Karen Hamilton']",Author chair none he.,"['Science Fiction (Sci-Fi)', 'Mystery', 'Thriller', 'Science Fiction (Sci-Fi)']",1972-05-18,"['Saint Barthelemy', 'Belize', 'Egypt', 'Djibouti']","['Chichewa', 'Sichuan Yi', 'Sichuan Yi']",['Christophermouth'],Matthews LLC,369469,368303,167
threat979,3.6,"['Daniel Watts', 'Adrian Franklin']","['Vanessa Petersen', 'Laura Phillips', 'Adrian Franklin']","['Adrian Franklin', 'Chelsea Stein', 'Adrian Franklin', 'Karen Hamilton']",After send beautiful our yeah entire rise.,"['Romance', 'Sport', 'Comedy', 'Action']",2005-06-28,"['Philippines', 'Belarus', 'Mauritius', 'Montserrat']","['Maori', 'Javanese']","['Stevemouth', 'Gamblefort', 'Burkeside', 'Phamfurt']",Salazar-Grant,559684,827050,89
successful768,5.9,"['Daniel Watts', 'Daniel Watts']",['Adrian Franklin'],"['Jenna Fowler', 'Chelsea Stein', 'Stephen Rodriguez', 'Karen Hamilton']",Church outside station seek.,"['Action', 'Family', 'Romance', 'Biographical']",2009-02-16,"['Montenegro', 'Armenia', 'Tuvalu', 'Ireland']","['Greek', 'Hindi', 'Church Slavic']","['East Deniseberg', 'Maldonadofort', 'North Virginia', 'Port Erinside', 'Griffinberg']",Rush Group,515693,872382,82
focus440,4.9,['Laura Phillips'],"['Stephen Rodriguez', 'Christina Kelley']","['Vanessa Petersen', 'Karen Hamilton']",Full often size dinner.,"['Animation', 'Horror', 'Superhero']",2009-10-09,['Italy'],['Kashmiri'],"['North Davidbury', 'North Isaiah']","Armstrong, Acosta and Taylor",762631,400516,74
money614,4.9,"['Chelsea Stein', 'Karen Hamilton']","['Stephen Rodriguez', 'Adrian Franklin', 'Vanessa Petersen']","['Adrian Franklin', 'Karen Hamilton', 'Laura Phillips', 'Jenna Fowler', 'Daniel Watts']",Husband movie attorney customer part we always.,['Drama'],2016-02-05,"['Belarus', 'Jersey', 'Syrian Arab Republic', 'Puerto Rico', 'Moldova']","['Shona', 'Basque', 'Walloon', 'Sardinian', 'Sichuan Yi']",['South Robertburgh'],Whitehead-Barrera,369554,216754,63
imagine631,5.4,"['Karen Hamilton', 'Stephen Rodriguez', 'Jenna Fowler', 'Daniel Watts']","['Karen Hamilton', 'Adrian Franklin', 'Daniel Watts', 'Adrian Franklin']","['Chelsea Stein', 'Vanessa Petersen', 'Stephen Rodriguez']",Majority care hour pay fish.,"['Horror', 'Western', 'Sport', 'Western', 'Adventure']",1973-09-19,"['Haiti', 'Bosnia and Herzegovina', 'United Kingdom', 'Germany', 'Finland']","['Afar', 'Turkmen', 'Hiri Motu']","['Cunninghamville', 'West Marissa']","Robinson, Smith and Davis",132152,189111,145
enjoy592,2.8,"['Daniel Watts', 'Stephen Rodriguez', 'Adrian Franklin']","['Vanessa Petersen', 'Laura Phillips']","['Karen Hamilton', 'Chelsea Stein', 'Christina Kelley', 'Daniel Watts']",Service point chance possible will.,"['Horror', 'Thriller']",1981-09-28,"['Turks and Caicos Islands', 'Togo', 'Guernsey', 'Mozambique']","['Kinyarwanda', 'Malagasy', 'Tonga', 'Breton', 'German']","['Carpentertown', 'Montgomerymouth', 'Gregorytown', 'Simonborough', 'New Karina']",Meyer Ltd,430921,524592,174
without400,6.6,"['Stephen Rodriguez', 'Vanessa Petersen']","['Daniel Watts', 'Laura Phillips', 'Adrian Franklin', 'Vanessa Petersen', 'Adrian Franklin']","['Robert Fox', 'Robert Fox', 'Chelsea Stein']",Eat radio game election enter save model.,['Animation'],2007-03-17,"['Argentina', 'Cape Verde', 'Ireland', 'Australia', 'Gabon']","['Luba-Katanga', 'Hungarian']",['Chasemouth'],Morgan-Rodriguez,759706,790063,145
someone609,6.3,"['Laura Phillips', 'Laura Phillips', 'Daniel Watts', 'Laura Phillips']","['Daniel Watts', 'Jenna Fowler', 'Adrian Franklin', 'Daniel Watts', 'Chelsea Stein']",['Laura Phillips'],Rate them camera young section several method.,"['Family', 'Thriller', 'Fantasy', 'War']",2020-07-24,['Cameroon'],"['Galician', 'Turkmen', 'Dutch']","['Saundershaven', 'South Patriciaview', 'Marthastad']","Wilson, Brown and Gibson",441458,104801,102
generation282,7.7,"['Stephen Rodriguez', 'Adrian Franklin', 'Jenna Fowler', 'Vanessa Petersen']","['Chelsea Stein', 'Robert Fox']","['Robert Fox', 'Daniel Watts', 'Laura Phillips', 'Karen Hamilton', 'Robert Fox']",Occur build major.,"['Animation', 'Science Fiction (Sci-Fi)', 'Superhero', 'Drama', 'Fantasy']",1970-12-09,['Barbados'],"['Esperanto', 'Komi']","['Porterberg', 'East Nicholasborough', 'Riddlestad', 'New Douglashaven', 'Crystalshire']",Moore-Parks,197324,152937,128
government107,3.4,"['Adrian Franklin', 'Robert Fox', 'Stephen Rodriguez', 'Chelsea Stein', 'Vanessa Petersen']","['Robert Fox', 'Adrian Franklin', 'Chelsea Stein']","['Karen Hamilton', 'Karen Hamilton', 'Vanessa Petersen', 'Laura Phillips']",Subject can way course state available.,"['Superhero', 'War', 'Thriller', 'Historical']",2023-04-05,"['Turks and Caicos Islands', 'Samoa', 'Japan', 'Rwanda']","['Wolof', 'Ossetian', 'Cree', 'Haitian']","['Gibbsland', 'Gregoryburgh', 'Port Lindafurt', 'Williamsbury']","Huerta, Wilkinson and White",405210,342160,70
thought635,7.8,"['Jenna Fowler', 'Stephen Rodriguez', 'Jenna Fowler', 'Christina Kelley']","['Vanessa Petersen', 'Jenna Fowler', 'Stephen Rodriguez']","['Stephen Rodriguez', 'Robert Fox']",Food car skin structure however close second.,"['Animation', 'Documentary', 'Crime', 'Biographical', 'Musical']",1988-02-07,"['Jersey', 'San Marino', 'French Guiana', 'Kuwait']","['Cornish', 'Sotho, Southern', 'Komi', 'Church Slavic', 'Tswana']","['Port Faith', 'Aaronbury', 'Morrowport']","Rivera, Carey and Barnes",507256,228314,83
beat165,1.1,"['Daniel Watts', 'Laura Phillips', 'Adrian Franklin', 'Chelsea Stein', 'Jenna Fowler']","['Stephen Rodriguez', 'Vanessa Petersen', 'Daniel Watts']","['Adrian Franklin', 'Stephen Rodriguez', 'Chelsea Stein']",Find item father join late grow series have.,"['Musical', 'Historical']",2007-05-17,['Falkland Islands (Malvinas)'],"['Bislama', 'Sindhi']",['North Ian'],Miller-Smith,198257,686667,71
size818,1.1,"['Chelsea Stein', 'Stephen Rodriguez', 'Laura Phillips', 'Vanessa Petersen']","['Daniel Watts', 'Daniel Watts', 'Jenna Fowler', 'Chelsea Stein']","['Jenna Fowler', 'Stephen Rodriguez', 'Robert Fox']",Test you military computer seek seem girl.,"['Family', 'Historical', 'Horror']",2002-07-24,"['Northern Mariana Islands', 'Czech Republic', 'Congo', 'Solomon Islands', 'Mauritius']","['Pushto', 'Panjabi']","['West Charlesfort', 'Joshuafurt']",Rangel-Whitaker,143358,861008,111
safe346,1.8,"['Robert Fox', 'Vanessa Petersen']","['Chelsea Stein', 'Robert Fox', 'Daniel Watts', 'Stephen Rodriguez', 'Adrian Franklin']","['Laura Phillips', 'Adrian Franklin']",Theory concern particular should.,"['War', 'Animation', 'Western', 'Musical', 'Superhero']",1983-03-03,"['Romania', 'Pitcairn Islands']",['Venda'],"['Kimhaven', 'Port Nathanfort', 'Jamietown', 'Lake Lisa', 'West James']",Mejia LLC,868385,471702,131
occur97,8.8,"['Karen Hamilton', 'Christina Kelley', 'Chelsea Stein']","['Adrian Franklin', 'Christina Kelley', 'Laura Phillips']","['Laura Phillips', 'Chelsea Stein', 'Laura Phillips', 'Christina Kelley', 'Adrian Franklin']",Along since data politics.,"['Adventure', 'Crime']",1997-03-24,"['Western Sahara', 'Belgium']","['Interlingua', 'Hebrew']",['Kingview'],"Thomas, Cohen and Moon",518129,499042,175
TV295,7.1,['Karen Hamilton'],['Stephen Rodriguez'],"['Jenna Fowler', 'Robert Fox', 'Vanessa Petersen', 'Karen Hamilton']",Effect environmental phone.,"['Thriller', 'Action', 'War', 'Crime']",2011-09-30,"['Palau', 'Nauru']","['Kirghiz', 'Lithuanian', 'Kanuri', 'Walloon']",['New Stephenmouth'],"Howell, Freeman and Carrillo",611583,705969,102
play678,0.4,"['Stephen Rodriguez', 'Chelsea Stein', 'Chelsea Stein', 'Robert Fox']",['Jenna Fowler'],"['Chelsea Stein', 'Laura Phillips', 'Daniel Watts', 'Karen Hamilton']",Writer contain current.,"['Crime', 'Thriller', 'Romance']",2008-10-03,"['Botswana', 'Malaysia']","['Yoruba', 'Corsican', 'Arabic', 'Ewe', 'Limburgan']","['East Amymouth', 'Calhounborough']","Flores, Barnes and Rangel",442843,273695,64
own512,2.5,"['Jenna Fowler', 'Karen Hamilton', 'Stephen Rodriguez']",['Adrian Franklin'],"['Daniel Watts', 'Stephen Rodriguez', 'Jenna Fowler', 'Vanessa Petersen']",Final price second teach local hear smile maybe.,"['Horror', 'Adventure', 'Drama', 'Western']",2017-07-03,"['Saint Helena', 'Netherlands', 'Azerbaijan', 'French Southern Territories']","['Malay', 'Kurdish', 'Igbo', 'Persian']","['South Hayley', 'New Tina', 'Hendersonton']",Taylor Ltd,636799,512673,88
away320,8.4,"['Karen Hamilton', 'Chelsea Stein']","['Christina Kelley', 'Christina Kelley', 'Laura Phillips']",['Christina Kelley'],Wait end position successful somebody take morning.,['Drama'],2020-02-24,"['United States of America', 'Montserrat', 'Zambia', 'Panama', 'Pitcairn Islands']","['Urdu', 'Greek']",['South Mary'],Ewing-Ward,281513,717505,166
yeah174,3.5,"['Karen Hamilton', 'Robert Fox']","['Karen Hamilton', 'Daniel Watts']","['Robert Fox', 'Daniel Watts', 'Chelsea Stein']",Way Mrs physical art property where.,"['Mystery', 'Adventure']",1981-07-19,"['South Georgia and the South Sandwich Islands', 'Cuba']",['Japanese'],"['Richardfort', 'Lake Elizabethchester', 'Wallaceshire', 'Robertton']",Potter LLC,408630,842502,149
speak495,6.6,['Jenna Fowler'],"['Jenna Fowler', 'Karen Hamilton', 'Karen Hamilton', 'Adrian Franklin', 'Adrian Franklin']","['Robert Fox', 'Vanessa Petersen', 'Chelsea Stein', 'Jenna Fowler']",Of detail city level behavior.,"['Sport', 'Action']",2016-01-20,"['Bosnia and Herzegovina', 'Costa Rica']","['Turkmen', 'Ojibwa', 'Persian', 'Malagasy']","['South Jessicafurt', 'Christinamouth', 'South Robertshire', 'Morrisland', 'Cookchester']",Watkins-Whitehead,320051,100556,129
per513,9.5,"['Chelsea Stein', 'Vanessa Petersen']","['Robert Fox', 'Stephen Rodriguez', 'Jenna Fowler']",['Adrian Franklin'],Century feeling adult spring.,"['Comedy', 'Horror', 'Science Fiction (Sci-Fi)', 'Horror']",1999-03-09,"['Cocos (Keeling) Islands', 'Zambia', 'Oman']","['Akan', 'Arabic']","['Deannashire', 'Christopherport']","Carroll, Neal and Moore",732879,128625,174
serve279,0.0,"['Karen Hamilton', 'Adrian Franklin', 'Christina Kelley', 'Christina Kelley', 'Karen Hamilton']","['Vanessa Petersen', 'Vanessa Petersen', 'Karen Hamilton']",['Laura Phillips'],Thing near water ball customer democratic single.,['War'],1994-09-06,"['Cape Verde', 'South Africa', 'Saint Barthelemy', 'Russian Federation']",['Maori'],"['Tinaside', 'North Teresa', 'Scottfort', 'New Kevinhaven', 'Port Derek']",Oliver and Sons,660310,370060,91
everyone724,1.6,"['Adrian Franklin', 'Chelsea Stein', 'Chelsea Stein', 'Laura Phillips']","['Stephen Rodriguez', 'Daniel Watts', 'Stephen Rodriguez']","['Adrian Franklin', 'Chelsea Stein', 'Vanessa Petersen', 'Stephen Rodriguez']",Brother win peace bit.,"['Western', 'Horror', 'Horror', 'Action']",1979-05-13,"['Grenada', 'Nigeria', 'Estonia']","['Walloon', 'Thai', 'Catalan', 'Inupiaq']","['Port Brandonfort', 'Stephenbury', 'Leehaven', 'Harristown', 'Lake Debra']",Peterson Group,349687,261399,120
total719,9.9,"['Stephen Rodriguez', 'Stephen Rodriguez', 'Adrian Franklin', 'Robert Fox']","['Adrian Franklin', 'Stephen Rodriguez', 'Vanessa Petersen', 'Christina Kelley', 'Daniel Watts']","['Karen Hamilton', 'Daniel Watts', 'Laura Phillips', 'Chelsea Stein', 'Jenna Fowler']",Democratic politics feel write news choice life.,"['Comedy', 'Crime']",1981-03-18,"['Sierra Leone', 'Turkey', 'Croatia', 'Honduras']","['Occitan', 'Kanuri', 'Ndonga', 'South Ndebele']","['Michaelstad', 'West Jamie', 'Kyleshire', 'Stephanieside', 'Lake Catherine']",Flores and Sons,687635,380055,174
yard690,7.6,"['Karen Hamilton', 'Laura Phillips']","['Laura Phillips', 'Chelsea Stein']",['Stephen Rodriguez'],Light mother alone threat college resource animal.,"['Sport', 'Sport', 'War']",1973-07-03,"['Macao', 'Poland', 'Ghana', 'Dominica']","['Inupiaq', 'Portuguese', 'Oriya', 'Haitian', 'Latvian']","['Youngland', 'Josetown', 'Kaylahaven']",Baker-Roth,613228,636503,176
including131,6.1,"['Stephen Rodriguez', 'Jenna Fowler', 'Laura Phillips', 'Chelsea Stein', 'Chelsea Stein']","['Karen Hamilton', 'Karen Hamilton', 'Chelsea Stein', 'Karen Hamilton', 'Stephen Rodriguez']",['Jenna Fowler'],Issue design president remain even believe else.,"['War', 'Romance', 'Drama', 'Drama', 'Crime']",2007-02-19,"['Iran', 'French Guiana']","['Croatian', 'Zulu', 'Latvian']","['Clarkhaven', 'North Jessicashire', 'West Christopherbury', 'Diaztown']",Salazar PLC,863822,590496,129
letter727,6.5,"['Chelsea Stein', 'Daniel Watts', 'Laura Phillips', 'Adrian Franklin', 'Adrian Franklin']",['Chelsea Stein'],"['Stephen Rodriguez', 'Vanessa Petersen', 'Daniel Watts']",Get attorney stuff give read build away light.,"['Action', 'Mystery', 'Comedy', 'Animation', 'Historical']",2021-09-30,"['Egypt', 'Rwanda', 'Saint Martin', 'Dominica', 'Tanzania']","['Panjabi', 'Venda', 'Faroese', 'Marathi']","['Melissaborough', 'North Andrewchester', 'Lake Seanton', 'South Laurenstad']",Miller PLC,438093,910540,126
family503,9.4,"['Laura Phillips', 'Robert Fox', 'Christina Kelley']","['Daniel Watts', 'Chelsea Stein', 'Chelsea Stein', 'Robert Fox', 'Chelsea Stein']","['Stephen Rodriguez', 'Adrian Franklin', 'Vanessa Petersen', 'Daniel Watts']",Artist young occur remember throughout environment center.,"['Horror', 'Sport', 'Biographical']",1985-08-27,['Denmark'],"['South Ndebele', 'Luba-Katanga']",['Lake Michael'],"Lewis, Gomez and Johnson",675256,653192,65
adult503,6.4,"['Stephen Rodriguez', 'Laura Phillips', 'Daniel Watts', 'Adrian Franklin', 'Stephen Rodriguez']","['Chelsea Stein', 'Daniel Watts', 'Robert Fox']","['Adrian Franklin', 'Karen Hamilton', 'Chelsea Stein', 'Chelsea Stein']",Report stuff reveal alone address tend hand American.,"['Romance', 'Historical', 'Crime', 'Animation', 'Western']",2010-02-10,"['French Southern Territories', 'Bhutan', 'Marshall Islands']",['Hausa'],"['Bryantbury', 'Port Jamie']",Myers-Carrillo,385812,846529,80
story402,2.1,['Robert Fox'],['Jenna Fowler'],['Karen Hamilton'],Family long himself general.,['Drama'],1989-08-12,['Chad'],"['Swati', 'Kashmiri', 'Quechua', 'Persian', 'Irish']","['Hartmanfurt', 'Jenniferbury']","Johnson, Farmer and Allen",966861,966455,152
herself473,2.5,"['Vanessa Petersen', 'Daniel Watts', 'Adrian Franklin', 'Adrian Franklin']","['Stephen Rodriguez', 'Vanessa Petersen', 'Daniel Watts', 'Jenna Fowler']","['Stephen Rodriguez', 'Laura Phillips', 'Chelsea Stein', 'Adrian Franklin']",Top even expert hot upon.,"['Crime', 'Romance', 'Sport', 'Animation']",2011-02-21,['Lesotho'],"['Swedish', 'Tatar', 'Latin', 'Portuguese']",['Port Larryshire'],Adkins-Kim,721217,560611,72
nor538,7.1,"['Karen Hamilton', 'Karen Hamilton', 'Daniel Watts', 'Jenna Fowler']","['Robert Fox', 'Stephen Rodriguez', 'Laura Phillips', 'Vanessa Petersen']","['Jenna Fowler', 'Stephen Rodriguez', 'Laura Phillips', 'Jenna Fowler']",House pretty identify.,"['Comedy', 'Sport', 'Crime', 'War']",2017-05-09,['Falkland Islands (Malvinas)'],"['Sotho, Southern']","['Reneeside', 'Rebeccaburgh', 'Webbshire', 'Geoffreyfurt']","Cooper, Ramirez and Brooks",565685,323103,97
set310,8.9,"['Stephen Rodriguez', 'Jenna Fowler', 'Karen Hamilton']",['Karen Hamilton'],['Jenna Fowler'],Rock actually quickly education answer throw beat.,"['Western', 'Historical', 'Mystery', 'Musical', 'Western']",1991-08-08,"['Tonga', 'Vanuatu', 'Zimbabwe', 'Mali']","['Kuanyama', 'Luxembourgish', 'Tibetan']",['Bakerton'],Allison-Jones,401573,602520,61
plan606,0.3,"['Laura Phillips', 'Vanessa Petersen', 'Christina Kelley', 'Adrian Franklin']","['Jenna Fowler', 'Laura Phillips', 'Chelsea Stein', 'Jenna Fowler', 'Jenna Fowler']","['Stephen Rodriguez', 'Stephen Rodriguez']",See gun me risk.,"['Horror', 'Adventure']",1991-08-01,['Oman'],"['Polish', 'Korean', 'Malay']",['West Heidiland'],Torres Ltd,781054,133066,116
